method;year;month;day;block;site;event;order;mass;family_count;family_list
malaise;2016;vii;15;3;C;4;Lepidoptera;0.067;0;NA
malaise;2016;vii;15;3;C;4;Mantodea;0.0;0;NA
malaise;2016;vii;15;3;C;4;Neuroptera;0.0014;0;NA
malaise;2016;vii;15;3;C;4;Orthoptera;0.0747;0;NA
malaise;2016;vii;15;3;C;4;Psocoptera;0.0;0;NA
malaise;2016;vii;15;3;C;4;Thysanoptera;0.0;0;NA
malaise;2016;vii;15;3;C;4;Trichopera;0.0;0;NA
malaise;2016;vii;16;UTC;1;4;Blattodea;0.0;0;NA
malaise;2016;vii;16;UTC;1;4;Coleoptera;0.0022;0;NA
malaise;2016;vii;16;UTC;1;4;Collembola;0.0;0;NA
malaise;2016;vii;16;UTC;1;4;Diptera;0.2841;0;NA
malaise;2016;vii;16;UTC;1;4;Hemiptera;0.0001;0;NA
malaise;2016;vii;16;UTC;1;4;Hymenoptera;2.5535;0;NA
malaise;2016;vii;16;UTC;1;4;Lepidoptera;0.0508;0;NA
malaise;2016;vii;16;UTC;1;4;Mantodea;0.0;0;NA
malaise;2016;vii;16;UTC;1;4;Neuroptera;0.0007;0;NA
malaise;2016;vii;16;UTC;1;4;Orthoptera;0.1889;0;NA
malaise;2016;vii;16;UTC;1;4;Psocoptera;0.0;0;NA
malaise;2016;vii;16;UTC;1;4;Thysanoptera;0.0;0;NA
malaise;2016;vii;16;UTC;1;4;Trichopera;0.0;0;NA
malaise;2016;vii;16;UTC;2;4;Blattodea;0.0;0;NA
malaise;2016;vii;16;UTC;2;4;Coleoptera;0.0267;0;NA
malaise;2016;vii;16;UTC;2;4;Collembola;0.0;0;NA
malaise;2016;vii;16;UTC;2;4;Diptera;0.4744;0;NA
malaise;2016;vii;16;UTC;2;4;Hemiptera;0.0;0;NA
malaise;2016;vii;16;UTC;2;4;Hymenoptera;1.1205;0;NA
malaise;2016;vii;16;UTC;2;4;Lepidoptera;0.0202;0;NA
malaise;2016;vii;16;UTC;2;4;Mantodea;0.0;0;NA
malaise;2016;vii;16;UTC;2;4;Neuroptera;0.0002;0;NA
malaise;2016;vii;16;UTC;2;4;Orthoptera;0.1236;0;NA
malaise;2016;vii;16;UTC;2;4;Psocoptera;0.0;0;NA
malaise;2016;vii;16;UTC;2;4;Thysanoptera;0.0;0;NA
malaise;2016;vii;16;UTC;2;4;Trichopera;0.0;0;NA
malaise;2016;vii;16;UTC;3;4;Blattodea;0.0;0;NA
malaise;2016;vii;16;UTC;3;4;Coleoptera;0.0123;0;NA
malaise;2016;vii;16;UTC;3;4;Collembola;0.0;0;NA
malaise;2016;vii;16;UTC;3;4;Diptera;0.8869;0;NA
malaise;2016;vii;16;UTC;3;4;Hemiptera;0.0;0;NA
malaise;2016;vii;16;UTC;3;4;Hymenoptera;2.3447;0;NA
malaise;2016;vii;16;UTC;3;4;Lepidoptera;0.0419;0;NA
malaise;2016;vii;16;UTC;3;4;Mantodea;0.0;0;NA
malaise;2016;vii;16;UTC;3;4;Neuroptera;0.0005;0;NA
malaise;2016;vii;16;UTC;3;4;Orthoptera;0.127;0;NA
malaise;2016;vii;16;UTC;3;4;Psocoptera;0.0;0;NA
malaise;2016;vii;16;UTC;3;4;Thysanoptera;0.0;0;NA
malaise;2016;vii;16;UTC;3;4;Trichopera;0.0;0;NA
malaise;2016;vii;20;1;A;5;Blattodea;0.0;0;NA
malaise;2016;vii;20;1;A;5;Coleoptera;0.0129;0;NA
malaise;2016;vii;20;1;A;5;Collembola;0.0;0;NA
malaise;2016;vii;20;1;A;5;Diptera;1.3466;0;NA
malaise;2016;vii;20;1;A;5;Hemiptera;0.0021;0;NA
malaise;2016;vii;20;1;A;5;Hymenoptera;5.0687;0;NA
malaise;2016;vii;20;1;A;5;Lepidoptera;0.1523;0;NA
malaise;2016;vii;20;1;A;5;Mantodea;0.0;0;NA
malaise;2016;vii;20;1;A;5;Neuroptera;0.0;0;NA
malaise;2016;vii;20;1;A;5;Orthoptera;0.0;0;NA
malaise;2016;vii;20;1;A;5;Psocoptera;0.0;0;NA
malaise;2016;vii;20;1;A;5;Thysanoptera;0.0;0;NA
malaise;2016;vii;20;1;A;5;Trichopera;0.0;0;NA
malaise;2016;vii;20;1;B;5;Blattodea;0.0;0;NA
malaise;2016;vii;20;1;B;5;Coleoptera;0.013;0;NA
malaise;2016;vii;20;1;B;5;Collembola;0.0;0;NA
malaise;2016;vii;20;1;B;5;Diptera;0.6022;0;NA
malaise;2016;vii;20;1;B;5;Hemiptera;0.005;0;NA
malaise;2016;vii;20;1;B;5;Hymenoptera;7.781;0;NA
malaise;2016;vii;20;1;B;5;Lepidoptera;0.0835;0;NA
malaise;2016;vii;20;1;B;5;Mantodea;0.0;0;NA
malaise;2016;vii;20;1;B;5;Neuroptera;0.0003;0;NA
malaise;2016;vii;20;1;B;5;Orthoptera;0.0304;0;NA
malaise;2016;vii;20;1;B;5;Psocoptera;0.0;0;NA
malaise;2016;vii;20;1;B;5;Thysanoptera;0.0;0;NA
malaise;2016;vii;20;1;B;5;Trichopera;0.0;0;NA
malaise;2016;vii;20;1;C;5;Blattodea;0.0;0;NA
malaise;2016;vii;20;1;C;5;Coleoptera;0.0;0;NA
malaise;2016;vii;20;1;C;5;Collembola;0.0;0;NA
malaise;2016;vii;20;1;C;5;Diptera;0.6596;0;NA
malaise;2016;vii;20;1;C;5;Hemiptera;0.0003;0;NA
malaise;2016;vii;20;1;C;5;Hymenoptera;3.7639;0;NA
malaise;2016;vii;20;1;C;5;Lepidoptera;0.0763;0;NA
malaise;2016;vii;20;1;C;5;Mantodea;0.0;0;NA
malaise;2016;vii;20;1;C;5;Neuroptera;0.0005;0;NA
malaise;2016;vii;20;1;C;5;Orthoptera;0.1279;0;NA
malaise;2016;vii;20;1;C;5;Psocoptera;0.0;0;NA
malaise;2016;vii;20;1;C;5;Thysanoptera;0.0;0;NA
malaise;2016;vii;20;1;C;5;Trichopera;0.0;0;NA
malaise;2016;vii;22;3;A;5;Blattodea;0.0;0;NA
malaise;2016;vii;22;3;A;5;Coleoptera;0.0167;0;NA
malaise;2016;vii;22;3;A;5;Collembola;0.0;0;NA
malaise;2016;vii;22;3;A;5;Diptera;1.1183;0;NA
malaise;2016;vii;22;3;A;5;Hemiptera;0.0;0;NA
malaise;2016;vii;22;3;A;5;Hymenoptera;3.7315;0;NA
malaise;2016;vii;22;3;A;5;Lepidoptera;0.0918;0;NA
malaise;2016;vii;22;3;A;5;Mantodea;0.0;0;NA
malaise;2016;vii;22;3;A;5;Neuroptera;0.0109;0;NA
malaise;2016;vii;22;3;A;5;Orthoptera;0.0898;0;NA
malaise;2016;vii;22;3;A;5;Psocoptera;0.0;0;NA
malaise;2016;vii;22;3;A;5;Thysanoptera;0.0;0;NA
malaise;2016;vii;22;3;A;5;Trichopera;0.0;0;NA
malaise;2016;vii;22;3;B;5;Blattodea;0.0;0;NA
malaise;2016;vii;22;3;B;5;Coleoptera;0.0029;0;NA
malaise;2016;vii;22;3;B;5;Collembola;0.0;0;NA
malaise;2016;vii;22;3;B;5;Diptera;0.2653;0;NA
malaise;2016;vii;22;3;B;5;Hemiptera;0.0008;0;NA
malaise;2016;vii;22;3;B;5;Hymenoptera;3.7315;0;NA
malaise;2016;vii;22;3;B;5;Lepidoptera;0.0844;0;NA
malaise;2016;vii;22;3;B;5;Mantodea;0.0;0;NA
malaise;2016;vii;22;3;B;5;Neuroptera;0.0;0;NA
malaise;2016;vii;22;3;B;5;Orthoptera;0.0482;0;NA
malaise;2016;vii;22;3;B;5;Psocoptera;0.0;0;NA
malaise;2016;vii;22;3;B;5;Thysanoptera;0.0;0;NA
malaise;2016;vii;22;3;B;5;Trichopera;0.0;0;NA
malaise;2016;vii;22;3;C;5;Blattodea;0.0;0;NA
malaise;2016;vii;22;3;C;5;Coleoptera;0.0009;0;NA
malaise;2016;vii;22;3;C;5;Collembola;0.0;0;NA
malaise;2016;vii;22;3;C;5;Diptera;0.3269;0;NA
malaise;2016;vii;22;3;C;5;Hemiptera;0.0;0;NA
malaise;2016;vii;22;3;C;5;Hymenoptera;4.0816;0;NA
malaise;2016;vii;22;3;C;5;Lepidoptera;0.062;0;NA
malaise;2016;vii;22;3;C;5;Mantodea;0.0;0;NA
malaise;2016;vii;22;3;C;5;Neuroptera;0.002;0;NA
malaise;2016;vii;22;3;C;5;Orthoptera;0.0;0;NA
malaise;2016;vii;22;3;C;5;Psocoptera;0.0;0;NA
malaise;2016;vii;22;3;C;5;Thysanoptera;0.0;0;NA
malaise;2016;vii;22;3;C;5;Trichopera;0.0;0;NA
malaise;2016;vii;23;2;A;5;Blattodea;0.0;0;NA
malaise;2016;vii;23;2;A;5;Coleoptera;0.0;0;NA
malaise;2016;vii;23;2;A;5;Collembola;0.0;0;NA
malaise;2016;vii;23;2;A;5;Diptera;1.6927;0;NA
malaise;2016;vii;23;2;A;5;Hemiptera;0.0041;0;NA
malaise;2016;vii;23;2;A;5;Hymenoptera;2.9037;0;NA
malaise;2016;vii;23;2;A;5;Lepidoptera;0.1525;0;NA
malaise;2016;vii;23;2;A;5;Mantodea;0.0;0;NA
malaise;2016;vii;23;2;A;5;Neuroptera;0.0003;0;NA
malaise;2016;vii;23;2;A;5;Orthoptera;0.1192;0;NA
malaise;2016;vii;23;2;A;5;Psocoptera;0.0;0;NA
malaise;2016;vii;23;2;A;5;Thysanoptera;0.0;0;NA
malaise;2016;vii;23;2;A;5;Trichopera;0.0;0;NA
malaise;2016;vii;23;2;B;5;Blattodea;0.0;0;NA
malaise;2016;vii;23;2;B;5;Coleoptera;0.0007;0;NA
malaise;2016;vii;23;2;B;5;Collembola;0.0;0;NA
malaise;2016;vii;23;2;B;5;Diptera;0.8974;0;NA
malaise;2016;vii;23;2;B;5;Hemiptera;0.003;0;NA
malaise;2016;vii;23;2;B;5;Hymenoptera;5.7133;0;NA
malaise;2016;vii;23;2;B;5;Lepidoptera;0.1293;0;NA
malaise;2016;vii;23;2;B;5;Mantodea;0.0;0;NA
malaise;2016;vii;23;2;B;5;Neuroptera;0.0022;0;NA
malaise;2016;vii;23;2;B;5;Orthoptera;0.0295;0;NA
malaise;2016;vii;23;2;B;5;Psocoptera;0.0;0;NA
malaise;2016;vii;23;2;B;5;Thysanoptera;0.0;0;NA
malaise;2016;vii;23;2;B;5;Trichopera;0.0;0;NA
malaise;2016;vii;23;2;C;5;Blattodea;0.0;0;NA
malaise;2016;vii;23;2;C;5;Coleoptera;0.0041;0;NA
malaise;2016;vii;23;2;C;5;Collembola;0.0;0;NA
malaise;2016;vii;23;2;C;5;Diptera;1.6096;0;NA
malaise;2016;vii;23;2;C;5;Hemiptera;0.0023;0;NA
malaise;2016;vii;23;2;C;5;Hymenoptera;1.9501;0;NA
malaise;2016;vii;23;2;C;5;Lepidoptera;0.0297;0;NA
malaise;2016;vii;23;2;C;5;Mantodea;0.0;0;NA
malaise;2016;vii;23;2;C;5;Neuroptera;0.0011;0;NA
malaise;2016;vii;23;2;C;5;Orthoptera;0.0;0;NA
malaise;2016;vii;23;2;C;5;Psocoptera;0.0;0;NA
malaise;2016;vii;23;2;C;5;Thysanoptera;0.0;0;NA
malaise;2016;vii;23;2;C;5;Trichopera;0.0;0;NA
malaise;2016;vii;23;UTC;1;5;Blattodea;0.0;0;NA
malaise;2016;vii;23;UTC;1;5;Coleoptera;0.005;0;NA
malaise;2016;vii;23;UTC;1;5;Collembola;0.0;0;NA
malaise;2016;vii;23;UTC;1;5;Diptera;0.3299;0;NA
malaise;2016;vii;23;UTC;1;5;Hemiptera;0.0005;0;NA
malaise;2016;vii;23;UTC;1;5;Hymenoptera;3.2082;0;NA
malaise;2016;vii;23;UTC;1;5;Lepidoptera;0.0042;0;NA
malaise;2016;vii;23;UTC;1;5;Mantodea;0.0;0;NA
malaise;2016;vii;23;UTC;1;5;Neuroptera;0.0001;0;NA
malaise;2016;vii;23;UTC;1;5;Orthoptera;0.3316;0;NA
malaise;2016;vii;23;UTC;1;5;Psocoptera;0.0;0;NA
malaise;2016;vii;23;UTC;1;5;Thysanoptera;0.0;0;NA
malaise;2016;vii;23;UTC;1;5;Trichopera;0.0;0;NA
malaise;2016;vii;23;UTC;2;5;Blattodea;0.0;0;NA
malaise;2016;vii;23;UTC;2;5;Coleoptera;0.0007;0;NA
malaise;2016;vii;23;UTC;2;5;Collembola;0.0;0;NA
malaise;2016;vii;23;UTC;2;5;Diptera;0.3386;0;NA
malaise;2016;vii;23;UTC;2;5;Hemiptera;0.0003;0;NA
malaise;2016;vii;23;UTC;2;5;Hymenoptera;1.7079;0;NA
malaise;2016;vii;23;UTC;2;5;Lepidoptera;0.0534;0;NA
malaise;2016;vii;23;UTC;2;5;Mantodea;0.0;0;NA
malaise;2016;vii;23;UTC;2;5;Neuroptera;0.0005;0;NA
malaise;2016;vii;23;UTC;2;5;Orthoptera;0.0;0;NA
malaise;2016;vii;23;UTC;2;5;Psocoptera;0.0;0;NA
malaise;2016;vii;23;UTC;2;5;Thysanoptera;0.0;0;NA
malaise;2016;vii;23;UTC;2;5;Trichopera;0.0;0;NA
malaise;2016;vii;23;UTC;3;5;Blattodea;0.0;0;NA
malaise;2016;vii;23;UTC;3;5;Coleoptera;0.0101;0;NA
malaise;2016;vii;23;UTC;3;5;Collembola;0.0;0;NA
malaise;2016;vii;23;UTC;3;5;Diptera;0.5328;0;NA
malaise;2016;vii;23;UTC;3;5;Hemiptera;0.0141;0;NA
malaise;2016;vii;23;UTC;3;5;Hymenoptera;3.6207;0;NA
malaise;2016;vii;23;UTC;3;5;Lepidoptera;0.0048;0;NA
malaise;2016;vii;23;UTC;3;5;Mantodea;0.0;0;NA
malaise;2016;vii;23;UTC;3;5;Neuroptera;0.0;0;NA
malaise;2016;vii;23;UTC;3;5;Orthoptera;0.0869;0;NA
malaise;2016;vii;23;UTC;3;5;Psocoptera;0.0;0;NA
malaise;2016;vii;23;UTC;3;5;Thysanoptera;0.0;0;NA
malaise;2016;vii;23;UTC;3;5;Trichopera;0.0;0;NA
pitfall;2015;vi;24;1;A;1;Coleoptera;2.061;0;NA
pitfall;2015;vi;24;1;A;1;Collembola;0.0;0;NA
pitfall;2015;vi;24;1;A;1;Diptera;0.2896;0;NA
pitfall;2015;vi;24;1;A;1;Hemiptera;0.0264;0;NA
pitfall;2015;vi;24;1;A;1;Hymenoptera;0.0271;0;NA
pitfall;2015;vi;24;1;A;1;Lepidoptera;0.0;0;NA
pitfall;2015;vi;24;1;A;1;Mantodea;0.0029;0;NA
pitfall;2015;vi;24;1;A;1;Neuroptera;0.0;0;NA
pitfall;2015;vi;24;1;A;1;Orthoptera;1.4243;0;NA
pitfall;2015;vi;24;1;A;1;Phasmatodea;0;0;NA
pitfall;2015;vi;24;1;A;1;Thysanoptera;0.0;0;NA
pitfall;2015;vi;24;1;A;1;Trichoptera;0;0;NA
pitfall;2015;vi;24;1;B;1;Coleoptera;2.751;6;Carabidae,Chrysomelidae,Curculionidae,Meloidae,Tenebrionidae,Trogidae
pitfall;2015;vi;24;1;B;1;Collembola;0.0;0;NA
pitfall;2015;vi;24;1;B;1;Diptera;0.0703;5;Asilidae,Calliphoridae,Chloropidae,Phoridae,Sarcophagidae
pitfall;2015;vi;24;1;B;1;Hemiptera;0.0223;2;Cicadellidae,Pentatomidae
pitfall;2015;vi;24;1;B;1;Hymenoptera;0.0172;3;Formicidae,Mutillidae,Pompilidae
pitfall;2015;vi;24;1;B;1;Lepidoptera;0.0209;1;Pyralidae
pitfall;2015;vi;24;1;B;1;Mantodea;0.0006;1;Mantidae
pitfall;2015;vi;24;1;B;1;Neuroptera;0.0;0;NA
pitfall;2015;vi;24;1;B;1;Orthoptera;1.853;3;Acrididae,Gryllidae,Rhaphidophoridae
pitfall;2015;vi;24;1;B;1;Phasmatodea;0;0;NA
pitfall;2015;vi;24;1;B;1;Thysanoptera;0.0;0;NA
pitfall;2015;vi;24;1;B;1;Trichoptera;0;0;NA
pitfall;2015;vi;24;1;C;1;Coleoptera;3.3163;6;Carabidae,Chrysomelidae,Curculionidae,Histeridae,Meloidae,Tenebrionidae
pitfall;2015;vi;24;1;C;1;Collembola;0.0;0;NA
pitfall;2015;vi;24;1;C;1;Diptera;0.0339;4;Anthomyiidae,Calliphoridae,Chloropidae,Sarcophagidae
pitfall;2015;vi;24;1;C;1;Hemiptera;0.0037;3;Cicadellidae,Lygaeidae,Margarodidae
pitfall;2015;vi;24;1;C;1;Hymenoptera;0.0846;6;Bethylidae,Formicidae,Mutillidae,Pompilidae,Scelionidae,Sphecidae
pitfall;2015;vi;24;1;C;1;Lepidoptera;0.0043;1;Pyralidae
pitfall;2015;vi;24;1;C;1;Mantodea;0.0015;1;Mantidae
pitfall;2015;vi;24;1;C;1;Neuroptera;0.0011;1;Chrysopidae
pitfall;2015;vi;24;1;C;1;Orthoptera;0.2084;1;Acrididae
pitfall;2015;vi;24;1;C;1;Phasmatodea;0;0;NA
pitfall;2015;vi;24;1;C;1;Thysanoptera;0.0;0;NA
pitfall;2015;vi;24;1;C;1;Trichoptera;0;0;NA
pitfall;2015;vi;25;2;A;1;Coleoptera;4.0514;3;Carabidae,Curculionidae,Tenebrionidae
pitfall;2015;vi;25;2;A;1;Collembola;0.0;0;NA
pitfall;2015;vi;25;2;A;1;Diptera;0.0298;5;Anthomyiidae,Calliphoridae,Chloropidae,Phoridae,Sarcophagidae
pitfall;2015;vi;25;2;A;1;Hemiptera;0.0038;1;Cicadellidae
pitfall;2015;vi;25;2;A;1;Hymenoptera;0.0348;3;Formicidae,Pompilidae,Sphecidae
pitfall;2015;vi;25;2;A;1;Lepidoptera;0.0;0;NA
pitfall;2015;vi;25;2;A;1;Mantodea;0.0;0;NA
pitfall;2015;vi;25;2;A;1;Neuroptera;0.0;0;NA
pitfall;2015;vi;25;2;A;1;Orthoptera;0.0762;1;Acrididae
pitfall;2015;vi;25;2;A;1;Phasmatodea;0.0;0;NA
pitfall;2015;vi;25;2;A;1;Thysanoptera;0.0;0;NA
pitfall;2015;vi;25;2;A;1;Trichoptera;0;0;NA
pitfall;2015;vi;25;2;B;1;Coleoptera;4.0245;4;Carabidae,Chrysomelidae,Curculionidae,Tenebrionidae
pitfall;2015;vi;25;2;B;1;Collembola;0.0;0;NA
pitfall;2015;vi;25;2;B;1;Diptera;0.1326;3;Calliphoridae,Chloropidae,Sarcophagidae
pitfall;2015;vi;25;2;B;1;Hemiptera;0.0107;2;Cicadellidae,Lygaeidae
pitfall;2015;vi;25;2;B;1;Hymenoptera;0.0483;4;Formicidae,Pompilidae,Scelionidae,Sphecidae
pitfall;2015;vi;25;2;B;1;Lepidoptera;0.0039;1;Gelechiidae
pitfall;2015;vi;25;2;B;1;Mantodea;0.0073;1;Mantidae
pitfall;2015;vi;25;2;B;1;Neuroptera;0.0;0;NA
pitfall;2015;vi;25;2;B;1;Orthoptera;1.3825;0;NA
pitfall;2015;vi;25;2;B;1;Phasmatodea;0.0;0;NA
pitfall;2015;vi;25;2;B;1;Thysanoptera;0.0;0;NA
pitfall;2015;vi;25;2;B;1;Trichoptera;0;0;NA
pitfall;2015;vi;25;2;C;1;Coleoptera;2.9145;5;Carabidae,Cleridae,Curculionidae,Meloidae,Tenebrionidae
pitfall;2015;vi;25;2;C;1;Collembola;0.0;0;NA
pitfall;2015;vi;25;2;C;1;Diptera;0.2006;5;Anthomyiidae,Calliphoridae,Chloropidae,Phoridae,Sarcophagidae
pitfall;2015;vi;25;2;C;1;Hemiptera;0.0099;1;Cicadellidae
pitfall;2015;vi;25;2;C;1;Hymenoptera;0.0308;4;Formicidae,Mutillidae,Pompilidae,Sphecidae
pitfall;2015;vi;25;2;C;1;Lepidoptera;0.0;0;NA
pitfall;2015;vi;25;2;C;1;Mantodea;0.0;0;NA
pitfall;2015;vi;25;2;C;1;Neuroptera;0.0;0;NA
pitfall;2015;vi;25;2;C;1;Orthoptera;0.62;2;Acrididae,Gryllidae
pitfall;2015;vi;25;2;C;1;Phasmatodea;0.0;0;NA
pitfall;2015;vi;25;2;C;1;Thysanoptera;0.0;0;NA
pitfall;2015;vi;25;2;C;1;Trichoptera;0;0;NA
pitfall;2015;vi;26;3;A;1;Coleoptera;3.9004;6;Carabidae,Chrysomelidae,Cleridae,Curculionidae,Meloidae,Tenebrionidae
pitfall;2015;vi;26;3;A;1;Collembola;0.0;0;NA
pitfall;2015;vi;26;3;A;1;Diptera;0.134;7;Anthomyiidae,Asilidae,Calliphoridae,Muscidae,Phoridae,Sarcophagidae,Scatopsidae
pitfall;2015;vi;26;3;A;1;Hemiptera;0.0161;2;Cicadellidae,Lygaeidae
pitfall;2015;vi;26;3;A;1;Hymenoptera;0.0527;4;Formicidae,Pompilidae,Scelionidae,Sphecidae
pitfall;2015;vi;26;3;A;1;Lepidoptera;0.0;0;NA
pitfall;2015;vi;26;3;A;1;Mantodea;0.0015;1;Mantidae
pitfall;2015;vi;26;3;A;1;Neuroptera;0.0;0;NA
pitfall;2015;vi;26;3;A;1;Orthoptera;0.9517;3;Acrididae,Gryllidae,Rhaphidophoridae
pitfall;2015;vi;26;3;A;1;Phasmatodea;0;0;NA
pitfall;2015;vi;26;3;A;1;Thysanoptera;0.0003;1;Thripidae
pitfall;2015;vi;26;3;A;1;Trichoptera;0;0;NA
pitfall;2015;vi;26;3;B;1;Coleoptera;3.1374;8;Carabidae,Chrysomelidae,Curculionidae,Endomychidae,Melyridae,Staphylinidae,Silphidae,Tenebrionidae
pitfall;2015;vi;26;3;B;1;Collembola;0.0;0;NA
pitfall;2015;vi;26;3;B;1;Diptera;0.0397;3;Chloropidae,Phoridae,Sarcophagidae
pitfall;2015;vi;26;3;B;1;Hemiptera;0.0072;4;Anthocoridae,Cicadellidae,Lygaeidae,Miridae
pitfall;2015;vi;26;3;B;1;Hymenoptera;0.068;5;Eucoilidae,Formicidae,Mutillidae,Pompilidae,Scelionidae
pitfall;2015;vi;26;3;B;1;Lepidoptera;0.0047;1;Gelechiidae
pitfall;2015;vi;26;3;B;1;Mantodea;0.0024;1;Mantidae
pitfall;2015;vi;26;3;B;1;Neuroptera;0.0;0;NA
pitfall;2015;vi;26;3;B;1;Orthoptera;1.3025;2;Acrididae,Rhaphidophoridae
pitfall;2015;vi;26;3;B;1;Phasmatodea;0;0;NA
pitfall;2015;vi;26;3;B;1;Thysanoptera;0.0;0;NA
pitfall;2015;vi;26;3;B;1;Trichoptera;0;0;NA
pitfall;2015;vi;26;3;C;1;Coleoptera;1.5572;4;Carabidae,Chrysomelidae,Curculionidae,Tenebrionidae
pitfall;2015;vi;26;3;C;1;Collembola;0.0;0;NA
pitfall;2015;vi;26;3;C;1;Diptera;0.0088;5;Chloropidae,Dolichopodidae,Phoridae,Sarcophagidae,Sciaridae
pitfall;2015;vi;26;3;C;1;Hemiptera;0.0102;1;Cicadellidae
pitfall;2015;vi;26;3;C;1;Hymenoptera;0.0591;2;Formicidae,Pompilidae
pitfall;2015;vi;26;3;C;1;Lepidoptera;0.0;0;NA
pitfall;2015;vi;26;3;C;1;Mantodea;0.0;0;NA
pitfall;2015;vi;26;3;C;1;Neuroptera;0.0012;1;Chrysopidae
pitfall;2015;vi;26;3;C;1;Orthoptera;1.2496;1;Acrididae
pitfall;2015;vi;26;3;C;1;Phasmatodea;0;0;NA
pitfall;2015;vi;26;3;C;1;Thysanoptera;0.0;0;NA
pitfall;2015;vi;26;3;C;1;Trichoptera;0;0;NA
pitfall;2015;vi;27;UTC;1;1;Coleoptera;1.0001;4;Cerambycidae,Chrysomelidae,Curculionidae,Tenebrionidae
pitfall;2015;vi;27;UTC;1;1;Collembola;0.0;0;NA
pitfall;2015;vi;27;UTC;1;1;Diptera;0.0215;5;Anthomyiidae,Chloropidae,Phoridae,Sarcophagidae,Sciaridae
pitfall;2015;vi;27;UTC;1;1;Hemiptera;0.0183;4;Alydidae,Cicadellidae,Lygaeidae,Tingidae
pitfall;2015;vi;27;UTC;1;1;Hymenoptera;0.019;4;Chrysididae,Formicidae,Pompilidae,Scelionidae
pitfall;2015;vi;27;UTC;1;1;Lepidoptera;0.0079;1;Gelechiidae
pitfall;2015;vi;27;UTC;1;1;Mantodea;0.0;1;Mantidae
pitfall;2015;vi;27;UTC;1;1;Neuroptera;0.0;0;NA
pitfall;2015;vi;27;UTC;1;1;Orthoptera;0.1077;1;Acrididae
pitfall;2015;vi;27;UTC;1;1;Phasmatodea;0;0;NA
pitfall;2015;vi;27;UTC;1;1;Thysanoptera;0.0;0;NA
pitfall;2015;vi;27;UTC;1;1;Trichoptera;0;0;NA
pitfall;2015;vi;27;UTC;2;1;Coleoptera;1.9865;6;Carabidae,Chrysomelidae,Curculionidae,Histeridae,Meloidae,Tenebrionidae
pitfall;2015;vi;27;UTC;2;1;Collembola;0.0;0;NA
pitfall;2015;vi;27;UTC;2;1;Diptera;0.0005;3;Chloropidae,Phoridae,Sciaridae
pitfall;2015;vi;27;UTC;2;1;Hemiptera;0.0037;2;Cicadellidae,Rhopalidae
pitfall;2015;vi;27;UTC;2;1;Hymenoptera;0.0032;2;Formicidae,Scelionidae
pitfall;2015;vi;27;UTC;2;1;Lepidoptera;0.0;0;NA
pitfall;2015;vi;27;UTC;2;1;Mantodea;0.0022;1;Mantidae
pitfall;2015;vi;27;UTC;2;1;Neuroptera;0.0;0;NA
pitfall;2015;vi;27;UTC;2;1;Orthoptera;0.5094;2;Acrididae,Gryllidae
pitfall;2015;vi;27;UTC;2;1;Phasmatodea;0;0;NA
pitfall;2015;vi;27;UTC;2;1;Thysanoptera;0.0;0;NA
pitfall;2015;vi;27;UTC;2;1;Trichoptera;0;0;NA
pitfall;2015;vi;27;UTC;3;1;Coleoptera;0.7706;9;Carabidae,Cerambycidae,Chrysomelidae,Curculionidae,Endomychidae,Histeridae,Scarabaeidae,Staphylinidae,Tenebrionidae
pitfall;2015;vi;27;UTC;3;1;Collembola;0.0;0;NA
pitfall;2015;vi;27;UTC;3;1;Diptera;0.0522;6;Anthomyiidae,Calliphoridae,Chloropidae,Phoridae,Sarcophagidae,Scatopsidae
pitfall;2015;vi;27;UTC;3;1;Hemiptera;0.0026;1;Cicadellidae
pitfall;2015;vi;27;UTC;3;1;Hymenoptera;0.0254;3;Formicidae,Mutillidae,Sphecidae
pitfall;2015;vi;27;UTC;3;1;Lepidoptera;0.0003;1;Pyralidae
pitfall;2015;vi;27;UTC;3;1;Mantodea;0.0019;1;Mantidae
pitfall;2015;vi;27;UTC;3;1;Neuroptera;0.0;0;NA
pitfall;2015;vi;27;UTC;3;1;Orthoptera;0.8012;2;Acrididae,Gryllidae
pitfall;2015;vi;27;UTC;3;1;Phasmatodea;0;0;NA
pitfall;2015;vi;27;UTC;3;1;Thysanoptera;0.0;0;NA
pitfall;2015;vi;27;UTC;3;1;Trichoptera;0;0;NA
pitfall;2015;vii;01;1;A;2;Coleoptera;1.4238;3;Carabidae,Silphidae,Tenebrionidae
pitfall;2015;vii;01;1;A;2;Collembola;0.0;0;NA
pitfall;2015;vii;01;1;A;2;Diptera;0.1307;6;Anthomyiidae,Bombyliidae,Chloropidae,Phoridae,Sarcophagidae,Scatopsidae
pitfall;2015;vii;01;1;A;2;Hemiptera;0.0202;3;Cicadellidae,Lygaeidae,Miridae
pitfall;2015;vii;01;1;A;2;Hymenoptera;0.0102;2;Formicidae,Sphecidae
pitfall;2015;vii;01;1;A;2;Lepidoptera;0.0;0;NA
pitfall;2015;vii;01;1;A;2;Mantodea;0.0;0;NA
pitfall;2015;vii;01;1;A;2;Neuroptera;0.0;0;NA
pitfall;2015;vii;01;1;A;2;Orthoptera;0.0745;2;Acrididae,Mogoplistidae
pitfall;2015;vii;01;1;A;2;Phasmatodea;0.0;0;NA
